symbol,market,concentration_pct,top20_concentration_pct,holder_hhi,largest_holder_pct,ranked_holder_count,concentration_gap_pct,has_data_anomaly,ownership_structure,evidence_count,data_confidence,issuer_key,listing_type,is_primary_listing
TDWDU,us,8.1708,8.1708,0.001094757922,2.2478,20,0.0,False,fragmented_or_mixed,4,high,us:TDWDU,unknown,
TDY,us,101.7625,59.7213,0.025728724075,7.2481,20,42.0412,True,data_anomaly,3,medium,us:TDY,unknown,
TE,us,85.7315000000002,64.4542,0.03954091251399999,12.5303,20,21.277300000000196,False,broad_institutional,4,high,us:TE,unknown,
TEAD,us,82.8905,78.1647,0.21554349101099998,45.1071,20,4.725800000000007,False,dominant_holder,4,high,us:TEAD,unknown,
TEAM,us,111.6019,60.8743,0.025875423179,8.4151,20,50.7276,True,data_anomaly,3,medium,us:TEAM,unknown,
TECH,us,118.8381,60.0288,0.021788341202000003,6.5334,20,58.8093,True,data_anomaly,3,medium,us:TECH,unknown,
TECK,us,80.4629000000003,38.9446,0.009382647622000001,4.574,20,41.5183000000003,False,broad_institutional,4,high,us:TECK,unknown,
TECX,us,119.027,99.2972,0.10619652197400001,23.9596,20,19.729799999999997,True,data_anomaly,3,medium,us:TECX,unknown,
TEF,us,0.510199999999999,0.4828,3.0821060000000003e-06,0.1147,20,0.02739999999999898,False,fragmented_or_mixed,4,high,us:TEF,unknown,
TEKY,us,6.4493,6.4493,0.001481525049,3.168,6,0.0,False,fragmented_or_mixed,4,high,us:TEKY,unknown,
TEL,us,99.2550000000004,48.3322,0.017917223589999996,6.579,20,50.92280000000039,False,broad_institutional,4,high,us:TEL,unknown,
TELA,us,76.5656,73.6098,0.06302605263399998,17.2334,20,2.9557999999999964,False,broad_institutional,4,high,us:TELA,unknown,
TELO,us,51.0935,50.9032,0.07989127720000001,25.3902,20,0.19030000000000058,False,dominant_holder,4,high,us:TELO,unknown,
TEM,us,92.0954000000001,68.6242,0.03480274191,9.0123,20,23.471200000000096,False,broad_institutional,4,high,us:TEM,unknown,
TEN,us,58.9100000000001,48.4638,0.018959066600000005,8.2483,20,10.446200000000104,False,broad_institutional,4,high,us:TEN,unknown,
TENB,us,108.6955,64.1044,0.031020156634000005,9.5691,20,44.5911,True,data_anomaly,3,medium,us:TENB,unknown,
TENX,us,51.4008,38.6564,0.008741208098,3.8364,20,12.744399999999999,False,broad_institutional,4,high,us:TENX,unknown,
TEN_PE,us,1.0923,1.0923,0.00011931192900000001,1.0923,2,0.0,False,fragmented_or_mixed,4,high,us:TEN_PE,unknown,
TEN_PF,us,1.141,1.141,0.00010728534799999999,1.0298,2,0.0,False,fragmented_or_mixed,4,high,us:TEN_PF,unknown,
TEO,us,12.5428,11.3616,0.0012072109919999997,1.9903,20,1.1812000000000005,False,fragmented_or_mixed,4,high,us:TEO,unknown,
TER,us,98.5858000000002,47.5385,0.018390462545000003,7.1236,20,51.047300000000206,False,broad_institutional,4,high,us:TER,unknown,
TERN,us,105.9643,54.177,0.017933665248,6.2787,20,51.787299999999995,True,data_anomaly,3,medium,us:TERN,unknown,
TEVA,us,65.1550000000002,42.0862,0.011623352816,3.9467,20,23.068800000000202,False,broad_institutional,4,high,us:TEVA,unknown,
TEX,us,91.0670000000004,55.8381,0.027370982649,10.9104,20,35.22890000000041,False,broad_institutional,4,high,us:TEX,unknown,
TE_T,us,,,,,20,,False,insufficient_data,0,low,us:TE_T,unknown,
TFC,us,79.1672000000002,43.2793,0.017372479621000005,6.9181,20,35.887900000000194,False,broad_institutional,4,high,us:TFC,unknown,
TFC_PI,us,12.0475,12.0475,0.005270173638999998,6.725,14,0.0,False,fragmented_or_mixed,4,high,us:TFC_PI,unknown,
TFC_PR,us,23.1752,23.1288,0.0091697308,6.7063,20,0.046400000000001995,False,fragmented_or_mixed,4,high,us:TFC_PR,unknown,
TFII,us,85.0952000000001,59.6402,0.026288691195999997,8.707,20,25.455000000000105,False,broad_institutional,4,high,us:TFII,unknown,
TFIN,us,103.8469,71.2501,0.04197626885700001,12.8503,20,32.5968,True,data_anomaly,3,medium,us:TFIN,unknown,
TFPM,us,90.1558000000002,79.8964,0.419891552692,64.6794,20,10.259400000000198,False,dominant_holder,4,high,us:TFPM,unknown,
TFSL,us,95.0870000000001,91.4514,0.656707612142,80.989,20,3.635600000000096,False,dominant_holder,4,high,us:TFSL,unknown,
TFX,us,109.2283,76.1614,0.04507549957599999,11.3464,20,33.066900000000004,True,data_anomaly,3,medium,us:TFX,unknown,
TG,us,92.3927,75.1109,0.088746234191,20.9432,20,17.281800000000004,False,dominant_holder,4,high,us:TG,unknown,
TGAA,us,74.9628,74.9628,0.28920466893799995,49.3916,20,0.0,False,dominant_holder,4,high,us:TGAA,unknown,
TGB,us,59.2705000000001,37.4001,0.015219448653,9.5975,20,21.870400000000096,False,broad_institutional,4,high,us:TGB,unknown,
TGE,us,9.8358,9.8358,0.0025837867979999997,3.3419,20,0.0,False,fragmented_or_mixed,4,high,us:TGE,unknown,
TGEN,us,74.1006,61.5781,0.038037200071,12.3659,20,12.5225,False,broad_institutional,4,high,us:TGEN,unknown,
TGHL,us,16.0622,16.0622,0.007357280690000001,7.0629,15,0.0,False,fragmented_or_mixed,4,high,us:TGHL,unknown,
TGL,us,9.6756,9.6756,0.0018398071540000002,2.6567,20,0.0,False,fragmented_or_mixed,4,high,us:TGL,unknown,
TGLS,us,93.6384000000002,83.391,0.20439272218799998,42.7675,20,10.247400000000198,False,dominant_holder,4,high,us:TGLS,unknown,
TGNA,us,19.3008,16.1056,0.002343155876,3.1279,20,3.1952,False,fragmented_or_mixed,4,high,us:TGNA,unknown,
TGS,us,14.1916,11.8297,0.0018586889989999997,3.3768,20,2.3618999999999986,False,fragmented_or_mixed,4,high,us:TGS,unknown,
TGT,us,81.2589000000008,40.3055,0.017579765353,8.254,20,40.953400000000805,False,broad_institutional,4,high,us:TGT,unknown,
TGTX,us,78.7079000000001,53.0473,0.030808668939,12.6005,20,25.660600000000095,False,broad_institutional,4,high,us:TGTX,unknown,
TH,us,82.7194000000001,71.4875,0.21757201438300006,46.1698,20,11.23190000000011,False,dominant_holder,4,high,us:TH,unknown,
THAR,us,34.4066,32.0152,0.008521672008,4.7425,20,2.3913999999999973,False,fragmented_or_mixed,4,high,us:THAR,unknown,
THC,us,102.0939,65.2533,0.03374129803100001,8.8079,20,36.84060000000001,True,data_anomaly,3,medium,us:THC,unknown,
THCH,us,70.6701,70.6701,0.2580650948390001,48.59,20,0.0,False,dominant_holder,4,high,us:THCH,unknown,
THFF,us,87.8925,57.2922,0.024060076743999997,8.7664,20,30.600299999999997,False,broad_institutional,4,high,us:THFF,unknown,
THG,us,93.3892000000001,56.4888,0.022895898434000004,8.9164,20,36.900400000000104,False,broad_institutional,4,high,us:THG,unknown,
THH,us,42.722,42.722,0.1656427972,40.6655,13,0.0,False,dominant_holder,4,high,us:THH,unknown,
THM,us,75.1601,74.3873,0.18306592329099997,39.9357,20,0.7728000000000037,False,dominant_holder,4,high,us:THM,unknown,
THMO,us,0.0,0.0,0.0,0.0,2,0.0,False,fragmented_or_mixed,4,high,us:THMO,unknown,
THO,us,110.463,77.6866,0.04292497603199999,9.4187,20,32.776399999999995,True,data_anomaly,3,medium,us:THO,unknown,
THR,us,109.4747,64.0601,0.027435311652999995,8.4012,20,45.41459999999999,True,data_anomaly,3,medium,us:THR,unknown,
THRM,us,106.4643,70.2016,0.038702605244,13.4304,20,36.262699999999995,True,data_anomaly,3,medium,us:THRM,unknown,
THRY,us,101.0473,74.667,0.058524355756000006,19.0392,20,26.380300000000005,True,data_anomaly,3,medium,us:THRY,unknown,
THS,us,24.0951,21.4266,0.005151941728,4.294,20,2.668499999999998,False,fragmented_or_mixed,4,high,us:THS,unknown,
THTX,us,0.0959,0.0959,9.19681e-07,0.0959,12,0.0,False,fragmented_or_mixed,4,high,us:THTX,unknown,
TIC,us,96.3358999999999,81.5243,0.06026376729900001,15.5445,20,14.811599999999899,False,broad_institutional,4,high,us:TIC,unknown,
TIGO,us,93.6144,72.3406,0.21722261434600001,45.9482,20,21.27380000000001,False,dominant_holder,4,high,us:TIGO,unknown,
TIGR,us,51.8813,43.8488,0.017839475627999996,8.9719,20,8.032500000000006,False,broad_institutional,4,high,us:TIGR,unknown,
TII,us,66.1165,65.9308,0.25634549442399995,49.6309,20,0.1856999999999971,False,dominant_holder,4,high,us:TII,unknown,
TIL,us,70.6537,68.7972,0.097098247416,28.0007,20,1.856499999999997,False,dominant_holder,4,high,us:TIL,unknown,
TILE,us,104.087,63.2984,0.03623580794000002,14.1302,20,40.7886,True,data_anomaly,3,medium,us:TILE,unknown,
TIMB,us,5.1037,3.7417,0.000146352423,0.7998,20,1.362,False,fragmented_or_mixed,4,high,us:TIMB,unknown,
TIPT,us,84.9619999999999,68.7625,0.090429017511,26.8443,20,16.1994999999999,False,dominant_holder,4,high,us:TIPT,unknown,
TIRX,us,0.3206,0.3206,2.22539e-06,0.0972,15,0.0,False,fragmented_or_mixed,4,high,us:TIRX,unknown,
TISI,us,66.1277,64.1767,0.13213950613099998,35.095,20,1.9510000000000076,False,dominant_holder,4,high,us:TISI,unknown,
TITN,us,106.1333,74.6864,0.03755270598600001,10.1637,20,31.4469,True,data_anomaly,3,medium,us:TITN,unknown,
TIVC,us,25.3397,25.3397,0.014083900597000001,10.605,20,0.0,False,fragmented_or_mixed,4,high,us:TIVC,unknown,
TIXT,us,0.1444,0.1444,6.967060000000001e-07,0.0534,20,0.0,False,fragmented_or_mixed,4,high,us:TIXT,unknown,
TJGC,us,37.3258,37.3258,0.04178950695599999,16.1056,15,0.0,False,fragmented_or_mixed,4,high,us:TJGC,unknown,
TJX,us,94.1288000000027,37.8509,0.012895985495,6.532,20,56.277900000002695,False,broad_institutional,4,high,us:TJX,unknown,
TK,us,88.9791000000001,71.5768,0.14532410428999998,36.7031,20,17.402300000000096,False,dominant_holder,4,high,us:TK,unknown,
TKC,us,8.8274,7.4444,0.0006626466360000001,2.0691,20,1.383000000000001,False,fragmented_or_mixed,4,high,us:TKC,unknown,
TKLF,us,66.2674,66.2674,0.15523814569200003,32.0713,20,0.0,False,dominant_holder,4,high,us:TKLF,unknown,
TKNO,us,94.5991000000001,91.9928,0.49973488749399997,70.3502,20,2.606300000000104,False,dominant_holder,4,high,us:TKNO,unknown,
TKO,us,120.6997,76.0201,0.039486884365,8.5935,20,44.67960000000001,True,data_anomaly,3,medium,us:TKO,unknown,
TKR,us,101.4363,52.7903,0.018791864331000004,7.5151,20,48.646,True,data_anomaly,3,medium,us:TKR,unknown,
TLF,us,61.019,60.6102,0.13721473365799994,35.0944,20,0.4087999999999994,False,dominant_holder,4,high,us:TLF,unknown,
TLGY,us,22.8363,22.8363,0.019047617241,12.6286,20,0.0,False,fragmented_or_mixed,4,high,us:TLGY,unknown,
TLIH,us,80.8868,80.8868,0.6451721075500001,80.3223,10,0.0,False,dominant_holder,4,high,us:TLIH,unknown,
TLK,us,5.9964,4.8519,0.000696638237,2.5418,20,1.1445000000000007,False,fragmented_or_mixed,4,high,us:TLK,unknown,
TLN,us,109.9174,65.3982,0.031443504438,8.3916,20,44.5192,True,data_anomaly,3,medium,us:TLN,unknown,
TLNC,us,60.5335,53.3048,0.021138293260000003,7.8858,20,7.228699999999996,False,broad_institutional,4,high,us:TLNC,unknown,
TLNCU,us,36.2117,36.2106,0.017824311212000003,8.8433,20,0.001100000000000989,False,fragmented_or_mixed,4,high,us:TLNCU,unknown,
TLPH,us,56.8533,55.5738,0.048611510512000015,17.5163,20,1.2794999999999987,False,broad_institutional,4,high,us:TLPH,unknown,
TLRY,us,10.7577,7.2127,0.0005907275649999999,2.0766,20,3.545,False,fragmented_or_mixed,4,high,us:TLRY,unknown,
TLS,us,83.3861000000001,60.6455,0.034629188783,12.5856,20,22.7406000000001,False,broad_institutional,4,high,us:TLS,unknown,
TLSA,us,50.9414,50.8064,0.12949848431399996,35.0897,20,0.13500000000000512,False,dominant_holder,4,high,us:TLSA,unknown,
TLSI,us,56.0314000000001,49.2526,0.02420182095,11.3809,20,6.778800000000096,False,broad_institutional,4,high,us:TLSI,unknown,
TLSIW,us,,,,,20,,False,insufficient_data,0,low,us:TLSIW,unknown,
TLX,us,0.6646,0.6357,5.0665670000000005e-06,0.1662,20,0.028899999999999926,False,fragmented_or_mixed,4,high,us:TLX,unknown,
TLYS,us,105.8999,94.7269,0.15352867860099997,34.7604,20,11.173000000000002,True,data_anomaly,3,medium,us:TLYS,unknown,
TM,us,2.17020000000004,1.4951,4.1186111e-05,0.5968,20,0.6751000000000398,False,fragmented_or_mixed,4,high,us:TM,unknown,
TMAR,us,56.4692,56.4692,0.07410023765999997,22.6922,13,0.0,False,dominant_holder,4,high,us:TMAR,unknown,
TMC,us,60.9352000000001,55.1082,0.050016707532,14.639,20,5.827000000000105,False,broad_institutional,4,high,us:TMC,unknown,
TMCI,us,80.7658,66.3362,0.057741119598,18.6977,20,14.429599999999994,False,broad_institutional,4,high,us:TMCI,unknown,
TMCR,us,60.3594,60.3594,0.10939122462400001,22.9323,9,0.0,False,dominant_holder,4,high,us:TMCR,unknown,
TMCWW,us,,,,,20,,False,insufficient_data,0,low,us:TMCWW,unknown,
TMDE,us,83.2054,83.2054,0.434060959014,65.0818,16,0.0,False,dominant_holder,4,high,us:TMDE,unknown,
TMDX,us,115.1651,66.3562,0.046773149449999996,13.7451,20,48.808899999999994,True,data_anomaly,3,medium,us:TMDX,unknown,
TME,us,58.6451000000001,32.8055,0.007789023609,5.7392,20,25.839600000000097,False,broad_institutional,4,high,us:TME,unknown,
TMHC,us,105.3834,63.9303,0.03421361412499999,12.5523,20,41.45309999999999,True,data_anomaly,3,medium,us:TMHC,unknown,
TMO,us,93.7744000000025,36.8562,0.0115550747,6.5337,20,56.9182000000025,False,broad_institutional,4,high,us:TMO,unknown,
TMP,us,78.3254,58.9936,0.037506280074,12.2989,20,19.3318,False,broad_institutional,4,high,us:TMP,unknown,
TMQ,us,61.3519000000001,56.643,0.054318313978,18.2955,20,4.708900000000099,False,broad_institutional,4,high,us:TMQ,unknown,
TMS,us,82.3665,69.0045,0.038994015117,10.4162,20,13.362000000000009,False,broad_institutional,4,high,us:TMS,unknown,
TMTS,us,8.1299,8.1299,0.004427621037,6.5217,5,0.0,False,fragmented_or_mixed,4,high,us:TMTS,unknown,
TMUS,us,102.349600000002,79.0498,0.29900132248799993,54.2632,20,23.299800000001994,True,data_anomaly,3,medium,us:TMUS,unknown,
TNC,us,104.1901,70.5425,0.04252054444699999,14.6115,20,33.6476,True,data_anomaly,3,medium,us:TNC,unknown,
TNDM,us,118.2469,76.9146,0.043983840473999995,14.0087,20,41.332300000000004,True,data_anomaly,3,medium,us:TNDM,unknown,
TNET,us,96.9417,73.968,0.16265043976000004,39.3643,20,22.973699999999994,False,dominant_holder,4,high,us:TNET,unknown,
TNGX,us,116.535,83.7722,0.042882041156,8.1936,20,32.7628,True,data_anomaly,3,medium,us:TNGX,unknown,
TNK,us,89.6646000000001,63.2628,0.05525408302800001,20.0491,20,26.401800000000108,False,dominant_holder,4,high,us:TNK,unknown,
TNL,us,111.2545,59.5574,0.028935811625999997,9.8131,20,51.69709999999999,True,data_anomaly,3,medium,us:TNL,unknown,
TNMG,us,28.2645,28.2645,0.012555206075,5.8427,20,0.0,False,fragmented_or_mixed,4,high,us:TNMG,unknown,
TNON,us,12.6645,12.6289,0.003760373581,5.6775,20,0.03560000000000052,False,fragmented_or_mixed,4,high,us:TNON,unknown,
TNXP,us,46.9151,42.9066,0.016976165802,6.9066,20,4.008500000000005,False,fragmented_or_mixed,4,high,us:TNXP,unknown,
TNYA,us,50.8771,46.083,0.05591668542800001,22.7253,20,4.7941,False,dominant_holder,4,high,us:TNYA,unknown,
TOI,us,63.3678,51.0024,0.022803711034,10.6327,20,12.365400000000001,False,broad_institutional,4,high,us:TOI,unknown,
TOIIW,us,,,,,20,,False,insufficient_data,0,low,us:TOIIW,unknown,
TOL,us,93.9454000000005,55.1665,0.025100930450999995,9.3516,20,38.778900000000505,False,broad_institutional,4,high,us:TOL,unknown,
TOMZ,us,34.2258,34.1732,0.023469676576000003,10.3906,20,0.052599999999998204,False,fragmented_or_mixed,4,high,us:TOMZ,unknown,
TONX,us,74.9819999999999,69.3215,0.073919901455,21.2659,20,5.6604999999998995,False,dominant_holder,4,high,us:TONX,unknown,
TOON,us,31.363,30.1492,0.013599160885999996,8.7896,20,1.213799999999999,False,fragmented_or_mixed,4,high,us:TOON,unknown,
TOP,us,3.3245,3.3245,0.001080192591,3.2866,18,0.0,False,fragmented_or_mixed,4,high,us:TOP,unknown,
TOPP,us,53.6305,53.6305,0.08526857947499998,23.0769,17,0.0,False,dominant_holder,4,high,us:TOPP,unknown,
TOPS,us,62.5877,62.5877,0.286079165447,52.8851,20,0.0,False,dominant_holder,4,high,us:TOPS,unknown,
TORO,us,77.2231,77.223,0.5512050142359999,74.2187,20,0.00010000000000331966,False,dominant_holder,4,high,us:TORO,unknown,
TOST,us,91.3812000000002,47.2007,0.016061992536999994,5.9309,20,44.18050000000021,False,broad_institutional,4,high,us:TOST,unknown,
TOUR,us,9.2024,9.2024,0.0024437733460000006,3.9606,20,0.0,False,fragmented_or_mixed,4,high,us:TOUR,unknown,
TOVX,us,5.8099,5.8087,0.0004296701849999999,1.6107,20,0.0011999999999998678,False,fragmented_or_mixed,4,high,us:TOVX,unknown,
TOWN,us,68.4331000000001,45.4788,0.016237598416,5.877,20,22.954300000000096,False,broad_institutional,4,high,us:TOWN,unknown,
TOYO,us,79.6822,79.588,0.507100800556,71.0206,20,0.09420000000000073,False,dominant_holder,4,high,us:TOYO,unknown,
TPB,us,103.5474,58.5329,0.021250324977,6.6589,20,45.0145,True,data_anomaly,3,medium,us:TPB,unknown,
TPC,us,98.8311,55.1592,0.025573619876,11.1579,20,43.67190000000001,False,broad_institutional,4,high,us:TPC,unknown,
TPCS,us,32.8483,31.4388,0.00819007477,4.3255,20,1.4095000000000013,False,fragmented_or_mixed,4,high,us:TPCS,unknown,
TPET,us,6.4754,6.4702,0.000733815514,2.0961,20,0.005199999999999427,False,fragmented_or_mixed,4,high,us:TPET,unknown,
TPG,us,91.2975000000002,58.087,0.022525468079999996,6.5179,20,33.210500000000195,False,broad_institutional,4,high,us:TPG,unknown,
TPH,us,105.0023,69.6798,0.042120510898,14.5051,20,35.322500000000005,True,data_anomaly,3,medium,us:TPH,unknown,
TPHS,us,60.9732,60.9732,0.181374141592,40.2823,20,0.0,False,dominant_holder,4,high,us:TPHS,unknown,
TPIC,us,41.3185,41.3177,0.04216619057899999,15.5687,20,0.0007999999999981355,False,fragmented_or_mixed,4,high,us:TPIC,unknown,
TPL,us,74.8965000000002,50.2635,0.035173025387,14.6576,20,24.6330000000002,False,broad_institutional,4,high,us:TPL,unknown,
TPR,us,99.9961000000002,48.4537,0.017654937047,6.5113,20,51.5424000000002,False,broad_institutional,4,high,us:TPR,unknown,
TPST,us,58.0677,58.0659,0.14728398387099997,31.7193,20,0.0018000000000029104,False,dominant_holder,4,high,us:TPST,unknown,
TPVG,us,12.6292,10.35,0.0013190952820000001,3.0505,20,2.2792000000000012,False,fragmented_or_mixed,4,high,us:TPVG,unknown,
TR,us,89.5509,80.055,0.233526806166,47.2416,20,9.495899999999992,False,dominant_holder,4,high,us:TR,unknown,
TRAD,us,19.0051,19.0051,0.010799620833000002,7.2282,5,0.0,False,fragmented_or_mixed,4,high,us:TRAD,unknown,
TRAK,us,59.9771,50.6062,0.047664996284,20.0913,20,9.370899999999999,False,dominant_holder,4,high,us:TRAK,unknown,
TRAW,us,45.2118,44.6579,0.024350080835,9.1181,20,0.5538999999999987,False,fragmented_or_mixed,4,high,us:TRAW,unknown,
TRAX,us,59.0512,56.8376,0.065801512624,22.584,20,2.2135999999999996,False,dominant_holder,4,high,us:TRAX,unknown,
TRAXV,us,59.0512,56.8376,0.065801512624,22.584,20,2.2135999999999996,False,dominant_holder,4,high,us:TRAXV,unknown,
TRC,us,87.3738999999999,72.4578,0.04409004851800001,14.2404,20,14.9160999999999,False,broad_institutional,4,high,us:TRC,unknown,
TRDA,us,90.4020000000001,75.0043,0.056031120463,13.0671,20,15.3977000000001,False,broad_institutional,4,high,us:TRDA,unknown,
TREE,us,98.0299,69.6173,0.046036801175,15.9143,20,28.412599999999998,False,broad_institutional,4,high,us:TREE,unknown,
TREX,us,111.9921,63.0669,0.029678648498999996,9.0381,20,48.9252,True,data_anomaly,3,medium,us:TREX,unknown,
TRGP,us,99.9769000000004,54.8504,0.025105234408000002,7.0086,20,45.1265000000004,False,broad_institutional,4,high,us:TRGP,unknown,
TRGS,us,2.9625,2.9625,0.00043862501300000005,1.8642,3,0.0,False,fragmented_or_mixed,4,high,us:TRGS,unknown,
TRI,us,101.4043,86.8990999999999,0.49853691283499996,70.4618,20,14.505200000000102,True,data_anomaly,3,medium,us:TRI,unknown,
TRIB,us,22.6554,22.6534,0.016519303812,11.0512,20,0.0019999999999988916,False,fragmented_or_mixed,4,high,us:TRIB,unknown,
TRIN,us,28.0171,18.2408,0.002034548946,1.7193,20,9.776299999999999,False,fragmented_or_mixed,4,high,us:TRIN,unknown,
TRIP,us,111.4142,70.0799,0.038867374629,13.3081,20,41.3343,True,data_anomaly,3,medium,us:TRIP,unknown,
TRLV,us,15.9781,15.7614,0.007487627346000001,6.2632,20,0.21669999999999945,False,fragmented_or_mixed,4,high,us:TRLV,unknown,
TRMB,us,98.7055000000002,53.7931,0.019909280750999996,6.582,20,44.9124000000002,False,broad_institutional,4,high,us:TRMB,unknown,
TRMD,us,59.8185,50.3755,0.060913312692999995,19.8598,20,9.442999999999998,False,broad_institutional,4,high,us:TRMD,unknown,
TRMK,us,84.4558000000001,63.0392,0.039170084346,13.2517,20,21.416600000000095,False,broad_institutional,4,high,us:TRMK,unknown,
TRML,us,4.6853,4.6853,0.0011456118490000002,2.8797,20,0.0,False,fragmented_or_mixed,4,high,us:TRML,unknown,
TRN,us,93.8819000000001,66.2855,0.042933391231,14.2643,20,27.596400000000102,False,broad_institutional,4,high,us:TRN,unknown,
TRNO,us,112.6513,72.345,0.049521734092,14.7019,20,40.30630000000001,True,data_anomaly,3,medium,us:TRNO,unknown,
TRNR,us,1.7165,1.7165,0.00013966432899999997,0.8941,20,0.0,False,fragmented_or_mixed,4,high,us:TRNR,unknown,
TRNS,us,104.214,71.0092,0.033080319508,8.8222,20,33.20479999999999,True,data_anomaly,3,medium,us:TRNS,unknown,
TRON,us,91.4544,91.2607,0.783936649793,88.5362,20,0.19370000000000687,False,dominant_holder,4,high,us:TRON,unknown,
TROO,us,60.1668,60.1668,0.079918786276,18.9362,20,0.0,False,broad_institutional,4,high,us:TROO,unknown,
TROW,us,90.6248000000001,49.4545,0.021877483686999998,7.8025,20,41.170300000000104,False,broad_institutional,4,high,us:TROW,unknown,
TROX,us,98.9216000000001,71.7758,0.07081477017400001,23.5576,20,27.145800000000094,False,dominant_holder,4,high,us:TROX,unknown,
TRP,us,76.3175000000004,38.6179,0.008803954595,4.304,20,37.699600000000395,False,broad_institutional,4,high,us:TRP,unknown,
TRS,us,123.2689,85.7879,0.052739874723000006,11.6409,20,37.48100000000001,True,data_anomaly,3,medium,us:TRS,unknown,
TRSG,us,83.127,83.127,0.09840319376999998,19.0783,16,0.0,False,broad_institutional,4,high,us:TRSG,unknown,
TRST,us,85.1899999999999,64.6845,0.04104873340100001,14.1082,20,20.5054999999999,False,broad_institutional,4,high,us:TRST,unknown,
TRT,us,55.6433,54.1907,0.03503830802699999,12.4621,20,1.4526000000000039,False,broad_institutional,4,high,us:TRT,unknown,
TRTN_PB,us,8.3415,8.3415,0.004473043571000003,6.5688,7,0.0,False,fragmented_or_mixed,4,high,us:TRTN_PB,unknown,
TRTN_PC,us,34.7481,34.7481,0.05443739368500001,21.962,9,0.0,False,dominant_holder,4,high,us:TRTN_PC,unknown,
TRTN_PD,us,24.4107,24.4107,0.023967326165,13.4717,8,0.0,False,fragmented_or_mixed,4,high,us:TRTN_PD,unknown,
TRTN_PE,us,29.2785,29.2785,0.025641605714999998,13.4477,7,0.0,False,fragmented_or_mixed,4,high,us:TRTN_PE,unknown,
TRTN_PF,us,35.0663,35.0663,0.076518712577,26.8247,7,0.0,False,dominant_holder,4,high,us:TRTN_PF,unknown,
TRTN_PG,us,15.6278,15.6278,0.008316487065999998,6.6453,6,0.0,False,fragmented_or_mixed,4,high,us:TRTN_PG,unknown,
TRTX,us,83.4873,58.5112,0.025123472512000006,9.0923,20,24.976100000000002,False,broad_institutional,4,high,us:TRTX,unknown,
TRTX_PC,us,20.9625,20.9625,0.010078649041,6.6619,12,0.0,False,fragmented_or_mixed,4,high,us:TRTX_PC,unknown,
TRU,us,112.7319,74.2427,0.042440057891,12.1126,20,38.4892,True,data_anomaly,3,medium,us:TRU,unknown,
TRUE,us,15.8363,14.3835,0.002416900959,3.4565,20,1.4527999999999999,False,fragmented_or_mixed,4,high,us:TRUE,unknown,
TRUP,us,98.7479999999999,72.3517,0.04604291062299999,11.2752,20,26.39629999999991,False,broad_institutional,4,high,us:TRUP,unknown,
TRV,us,87.4809000000002,45.5603,0.020006134623,7.7353,20,41.920600000000206,False,broad_institutional,4,high,us:TRV,unknown,
TRVG,us,67.6433,66.5774,0.12116577252599998,29.7202,20,1.0658999999999992,False,dominant_holder,4,high,us:TRVG,unknown,
TRVI,us,98.7816,64.5955,0.028965411504999997,9.3128,20,34.186099999999996,False,broad_institutional,4,high,us:TRVI,unknown,
TRVN,us,0.4839,0.4839,7.269395e-06,0.2208,20,0.0,False,fragmented_or_mixed,4,high,us:TRVN,unknown,
TRX,us,9.9918,8.1177,0.0005271282130000001,1.237,20,1.8741000000000003,False,fragmented_or_mixed,4,high,us:TRX,unknown,
TS,us,7.32620000000001,5.5788,0.00032080392400000003,1.322,20,1.7474000000000096,False,fragmented_or_mixed,4,high,us:TS,unknown,
TSAT,us,60.831,51.2693,0.039455670124999995,16.7928,20,9.561700000000002,False,broad_institutional,4,high,us:TSAT,unknown,
TSBK,us,75.4409000000001,57.7146,0.022557241181999997,7.1164,20,17.7263000000001,False,broad_institutional,4,high,us:TSBK,unknown,
TSCO,us,96.6525000000001,53.2946,0.019965525672000002,6.5376,20,43.3579000000001,False,broad_institutional,4,high,us:TSCO,unknown,
TSE,us,30.9033,29.4846,0.013323616515999998,9.5733,20,1.4187000000000012,False,fragmented_or_mixed,4,high,us:TSE,unknown,
TSEM,us,81.6158000000001,46.102,0.019402716038,5.9776,20,35.51380000000011,False,broad_institutional,4,high,us:TSEM,unknown,
TSHA,us,96.3001,74.7541,0.036651787021,8.0059,20,21.546000000000006,False,broad_institutional,4,high,us:TSHA,unknown,
TSI_R,us,,,,,2,,False,insufficient_data,0,low,us:TSI_R,unknown,
TSI_R_W,us,,,,,5,,False,insufficient_data,0,low,us:TSI_R_W,unknown,
TSLA,us,61.5559000000046,41.5648,0.036767144926000014,17.7129,20,19.9911000000046,False,broad_institutional,4,high,us:TSLA,unknown,
TSLX,us,56.2284,32.4149,0.007488816583000001,5.0858,20,23.813499999999998,False,broad_institutional,4,high,us:TSLX,unknown,
TSM,us,15.6194999999997,5.7414,0.000270759688,1.1088,20,9.878099999999701,False,fragmented_or_mixed,4,high,us:TSM,unknown,
TSN,us,95.2662000000002,56.461,0.023391269412000003,6.4925,20,38.8052000000002,False,broad_institutional,4,high,us:TSN,unknown,
TSQ,us,81.6645,65.8143,0.048222275939000005,17.2272,20,15.850200000000001,False,broad_institutional,4,high,us:TSQ,unknown,
TSSI,us,55.2743,43.8436,0.016619515951999994,7.6713,20,11.430699999999995,False,broad_institutional,4,high,us:TSSI,unknown,
